onset	duration	trial_type	value	sample	stim_file
2.046875	0.0	image/83	83	1048	train2017/000000277524.jpg
2.875	0.0	image/58	58	1472	train2017/000000534259.jpg
3.662109375	0.0	image/71	71	1875	train2017/000000536884.jpg
4.48046875	0.0	image/67	67	2294	train2017/000000011358.jpg
5.29296875	0.0	image/88	88	2710	train2017/000000540538.jpg
6.091796875	0.0	image/86	86	3119	train2017/000000539879.jpg
6.9140625	0.0	image/73	73	3540	train2017/000000537393.jpg
7.7421875	0.0	image/102	102	3964	train2017/000000018078.jpg
8.548828125	0.0	image/84	84	4377	train2017/000000570543.jpg
10.09765625	0.0	image/29	29	5170	train2017/000000393907.jpg
11.712890625	0.0	image/100	100	5997	train2017/000000541856.jpg
12.515625	0.0	image/99	99	6408	train2017/000000271183.jpg
13.333984375	0.0	image/12	12	6827	train2017/000000525790.jpg
14.16015625	0.0	image/115	115	7250	train2017/000000021095.jpg
15.732421875	0.0	image/57	57	8055	train2017/000000001625.jpg
16.509765625	0.0	image/10	10	8453	train2017/000000001308.jpg
17.310546875	0.0	image/46	46	8863	train2017/000000531515.jpg
18.1328125	0.0	image/20	20	9284	train2017/000000526980.jpg
18.9453125	0.0	image/95	95	9700	train2017/000000016898.jpg
19.748046875	0.0	image/66	66	10111	train2017/000000273250.jpg
20.568359375	0.0	image/86	86	10531	train2017/000000539879.jpg
21.40234375	0.0	image/40	40	10958	train2017/000000268114.jpg
22.21875	0.0	image/56	56	11376	train2017/000000008998.jpg
23.033203125	0.0	image/69	69	11793	train2017/000000011856.jpg
23.86328125	0.0	image/55	55	12218	train2017/000000533231.jpg
24.64453125	0.0	image/100	100	12618	train2017/000000541856.jpg
25.435546875	0.0	image/88	88	13023	train2017/000000540538.jpg
26.236328125	0.0	image/104	104	13433	train2017/000000018367.jpg
27.044921875	0.0	image/106	106	13847	train2017/000000280808.jpg
28.62109375	0.0	image/6	6	14654	train2017/000000000584.jpg
29.431640625	0.0	image/99	99	15069	train2017/000000271183.jpg
30.23828125	0.0	image/52	52	15482	train2017/000000008053.jpg
31.015625	0.0	image/9	9	15880	train2017/000000000650.jpg
31.78125	0.0	image/74	74	16272	train2017/000000275663.jpg
32.568359375	0.0	image/25	25	16675	train2017/000000527618.jpg
33.349609375	0.0	image/101	101	17075	train2017/000000017967.jpg
34.97265625	0.0	image/91	91	17906	train2017/000000540735.jpg
36.619140625	0.0	image/24	24	18749	train2017/000000265453.jpg
37.384765625	0.0	image/118	118	19141	train2017/000000283678.jpg
38.16796875	0.0	image/15	15	19542	train2017/000000264396.jpg
38.990234375	0.0	image/72	72	19963	train2017/000000274978.jpg
39.791015625	0.0	image/37	37	20373	train2017/000000005684.jpg
40.619140625	0.0	image/27	27	20797	train2017/000000265745.jpg
41.421875	0.0	image/43	43	21208	train2017/000000006765.jpg
42.224609375	0.0	image/66	66	21619	train2017/000000273250.jpg
43.001953125	0.0	image/110	110	22017	train2017/000000019863.jpg
43.80859375	0.0	image/85	85	22430	train2017/000000539705.jpg
44.625	0.0	image/108	108	22848	train2017/000000281330.jpg
45.419921875	0.0	image/65	65	23255	train2017/000000273147.jpg
46.220703125	0.0	image/87	87	23665	train2017/000000300383.jpg
46.9921875	0.0	image/30	30	24060	train2017/000000004442.jpg
47.7890625	0.0	image/1	1	24468	train2017/000000262145.jpg
48.626953125	0.0	image/35	35	24897	train2017/000000267647.jpg
49.474609375	0.0	image/89	89	25331	train2017/000000016314.jpg
50.2890625	0.0	image/32	32	25748	train2017/000000005028.jpg
51.09375	0.0	image/81	81	26160	train2017/000000539340.jpg
51.869140625	0.0	image/44	44	26557	train2017/000000007048.jpg
52.638671875	0.0	image/35	35	26951	train2017/000000267647.jpg
53.421875	0.0	image/120	120	27352	train2017/000000021718.jpg
54.244140625	0.0	image/98	98	27773	train2017/000000541472.jpg
55.02734375	0.0	image/96	96	28174	train2017/000000541258.jpg
55.8125	0.0	image/62	62	28576	train2017/000000010903.jpg
56.599609375	0.0	image/10	10	28979	train2017/000000001308.jpg
57.390625	0.0	image/22	22	29384	train2017/000000265023.jpg
58.212890625	0.0	image/114	114	29805	train2017/000000571485.jpg
58.99609375	0.0	image/68	68	30206	train2017/000000535871.jpg
59.82421875	0.0	image/23	23	30630	train2017/000000265150.jpg
60.61328125	0.0	image/60	60	31034	train2017/000000010710.jpg
61.42578125	0.0	image/19	19	31450	train2017/000000526968.jpg
63.009765625	0.0	image/53	53	32261	train2017/000000270278.jpg
63.796875	0.0	image/40	40	32664	train2017/000000268114.jpg
64.59765625	0.0	image/45	45	33074	train2017/000000531392.jpg
65.431640625	0.0	image/34	34	33501	train2017/000000005277.jpg
66.248046875	0.0	image/56	56	33919	train2017/000000008998.jpg
67.078125	0.0	image/72	72	34344	train2017/000000274978.jpg
67.8984375	0.0	image/71	71	34764	train2017/000000536884.jpg
69.5	0.0	image/31	31	35584	train2017/000000266622.jpg
70.328125	0.0	image/77	77	36008	train2017/000000275938.jpg
71.146484375	0.0	image/28	28	36427	train2017/000000558788.jpg
71.931640625	0.0	image/112	112	36829	train2017/000000544926.jpg
72.74609375	0.0	image/33	33	37246	train2017/000000267338.jpg
73.54296875	0.0	image/16	16	37654	train2017/000000002270.jpg
74.361328125	0.0	image/98	98	38073	train2017/000000541472.jpg
75.166015625	0.0	image/13	13	38485	train2017/000000525932.jpg
75.978515625	0.0	image/17	17	38901	train2017/000000002372.jpg
76.751953125	0.0	image/3	3	39297	train2017/000000262414.jpg
77.53515625	0.0	image/103	103	39698	train2017/000000280484.jpg
78.31640625	0.0	image/117	117	40098	train2017/000000396793.jpg
79.0859375	0.0	image/29	29	40492	train2017/000000393907.jpg
79.90234375	0.0	image/105	105	40910	train2017/000000280764.jpg
80.712890625	0.0	image/23	23	41325	train2017/000000265150.jpg
81.498046875	0.0	image/69	69	41727	train2017/000000011856.jpg
82.26171875	0.0	image/19	19	42118	train2017/000000526968.jpg
83.044921875	0.0	image/63	63	42519	train2017/000000273120.jpg
83.794921875	0.0	image/48	48	42903	train2017/000000011299.jpg
84.595703125	0.0	image/58	58	43313	train2017/000000534259.jpg
85.37890625	0.0	image/116	116	43714	train2017/000000283426.jpg
86.90625	0.0	image/16	16	44496	train2017/000000002270.jpg
87.73046875	0.0	image/70	70	44918	train2017/000000536786.jpg
88.5546875	0.0	image/80	80	45340	train2017/000000538822.jpg
90.130859375	0.0	image/50	50	46147	train2017/000000007932.jpg
90.939453125	0.0	image/113	113	46561	train2017/000000545160.jpg
91.755859375	0.0	image/84	84	46979	train2017/000000570543.jpg
92.5390625	0.0	image/2	2	47380	train2017/000000262239.jpg
94.15625	0.0	image/82	82	48208	train2017/000000539395.jpg
94.97265625	0.0	image/94	94	48626	train2017/000000278962.jpg
95.7734375	0.0	image/51	51	49036	train2017/000000008027.jpg
97.357421875	0.0	image/25	25	49847	train2017/000000527618.jpg
98.19140625	0.0	image/116	116	50274	train2017/000000283426.jpg
99.025390625	0.0	image/49	49	50701	train2017/000000219750.jpg
100.658203125	0.0	image/54	54	51537	train2017/000000532753.jpg
101.4765625	0.0	image/89	89	51956	train2017/000000016314.jpg
102.259765625	0.0	image/92	92	52357	train2017/000000278714.jpg
103.05859375	0.0	image/50	50	52766	train2017/000000007932.jpg
103.837890625	0.0	image/1	1	53165	train2017/000000262145.jpg
104.642578125	0.0	image/109	109	53577	train2017/000000544060.jpg
105.4765625	0.0	image/93	93	54004	train2017/000000541077.jpg
106.30078125	0.0	image/79	79	54426	train2017/000000276664.jpg
107.927734375	0.0	image/64	64	55259	train2017/000000273138.jpg
108.728515625	0.0	image/39	39	55669	train2017/000000268008.jpg
109.5390625	0.0	image/104	104	56084	train2017/000000018367.jpg
111.140625	0.0	image/2	2	56904	train2017/000000262239.jpg
111.955078125	0.0	image/47	47	57321	train2017/000000531828.jpg
112.736328125	0.0	image/75	75	57721	train2017/000000399878.jpg
113.54296875	0.0	image/37	37	58134	train2017/000000005684.jpg
114.322265625	0.0	image/11	11	58533	train2017/000000263599.jpg
115.095703125	0.0	image/119	119	58929	train2017/000000545950.jpg
115.88671875	0.0	image/78	78	59334	train2017/000000013969.jpg
116.69140625	0.0	image/41	41	59746	train2017/000000268418.jpg
117.4921875	0.0	image/63	63	60156	train2017/000000273120.jpg
118.296875	0.0	image/20	20	60568	train2017/000000526980.jpg
119.115234375	0.0	image/76	76	60987	train2017/000000275902.jpg
119.90625	0.0	image/36	36	61392	train2017/000000267699.jpg
120.7421875	0.0	image/73	73	61820	train2017/000000537393.jpg
121.5390625	0.0	image/9	9	62228	train2017/000000000650.jpg
123.115234375	0.0	image/82	82	63035	train2017/000000539395.jpg
123.91015625	0.0	image/92	92	63442	train2017/000000278714.jpg
124.7265625	0.0	image/120	120	63860	train2017/000000021718.jpg
125.525390625	0.0	image/55	55	64269	train2017/000000533231.jpg
126.330078125	0.0	image/97	97	64681	train2017/000000279197.jpg
127.162109375	0.0	image/90	90	65107	train2017/000000278555.jpg
127.951171875	0.0	image/77	77	65511	train2017/000000275938.jpg
128.728515625	0.0	image/7	7	65909	train2017/000000000605.jpg
