onset	duration	trial_type	value	sample	stim_file
2.240234375	0.0	image/99	99	1147	nsd/8631.png
3.048828125	0.0	image/11	11	1561	nsd/3434.png
3.83984375	0.0	image/103	103	1966	nsd/8925.png
4.640625	0.0	image/99	99	2376	nsd/8631.png
5.423828125	0.0	image/13	13	2777	nsd/3489.png
7.001953125	0.0	image/44	44	3585	nsd/5285.png
7.791015625	0.0	image/15	15	3989	nsd/3682.png
9.369140625	0.0	image/40	40	4797	nsd/4930.png
10.974609375	0.0	image/102	102	5619	nsd/8843.png
11.751953125	0.0	image/35	35	6017	nsd/4768.png
12.576171875	0.0	image/86	86	6439	nsd/8006.png
13.369140625	0.0	image/114	114	6845	nsd/9847.png
14.154296875	0.0	image/12	12	7247	nsd/3449.png
14.9375	0.0	image/92	92	7648	nsd/8318.png
15.708984375	0.0	image/20	20	8043	nsd/3847.png
16.494140625	0.0	image/98	98	8445	nsd/8509.png
17.27734375	0.0	image/65	65	8846	nsd/6524.png
18.056640625	0.0	image/106	106	9245	nsd/9048.png
18.84375	0.0	image/20	20	9648	nsd/3847.png
19.671875	0.0	image/78	78	10072	nsd/7480.png
20.45703125	0.0	image/53	53	10474	nsd/5602.png
21.27734375	0.0	image/16	16	10894	nsd/3687.png
22.08984375	0.0	image/53	53	11310	nsd/5602.png
22.861328125	0.0	image/60	60	11705	nsd/6431.png
23.677734375	0.0	image/87	87	12123	nsd/8109.png
24.474609375	0.0	image/21	21	12531	nsd/3856.png
25.296875	0.0	image/34	34	12952	nsd/4690.png
26.87890625	0.0	image/84	84	13762	nsd/7948.png
27.712890625	0.0	image/113	113	14189	nsd/9804.png
28.5078125	0.0	image/43	43	14596	nsd/5204.png
29.27734375	0.0	image/69	69	14990	nsd/6801.png
30.064453125	0.0	image/97	97	15393	nsd/8465.png
31.6640625	0.0	image/82	82	16212	nsd/7859.png
32.4765625	0.0	image/6	6	16628	nsd/3157.png
33.275390625	0.0	image/84	84	17037	nsd/7948.png
34.076171875	0.0	image/71	71	17447	nsd/7039.png
34.865234375	0.0	image/114	114	17851	nsd/9847.png
35.681640625	0.0	image/33	33	18269	nsd/4667.png
36.478515625	0.0	image/85	85	18677	nsd/7954.png
38.05078125	0.0	image/23	23	19482	nsd/3951.png
38.845703125	0.0	image/82	82	19889	nsd/7859.png
39.66796875	0.0	image/88	88	20310	nsd/8204.png
40.478515625	0.0	image/54	54	20725	nsd/5714.png
41.26171875	0.0	image/95	95	21126	nsd/8415.png
42.03515625	0.0	image/35	35	21522	nsd/4768.png
42.845703125	0.0	image/109	109	21937	nsd/9434.png
43.66796875	0.0	image/10	10	22358	nsd/3386.png
45.24609375	0.0	image/83	83	23166	nsd/7944.png
46.015625	0.0	image/74	74	23560	nsd/7336.png
46.83984375	0.0	image/23	23	23982	nsd/3951.png
47.65234375	0.0	image/98	98	24398	nsd/8509.png
48.470703125	0.0	image/119	119	24817	nsd/10046.png
49.296875	0.0	image/31	31	25240	nsd/4436.png
50.119140625	0.0	image/8	8	25661	nsd/3171.png
50.900390625	0.0	image/11	11	26061	nsd/3434.png
52.50390625	0.0	image/48	48	26882	nsd/5459.png
53.287109375	0.0	image/17	17	27283	nsd/3729.png
54.0625	0.0	image/29	29	27680	nsd/4325.png
54.83203125	0.0	image/14	14	28074	nsd/3626.png
56.455078125	0.0	image/81	81	28905	nsd/7840.png
57.234375	0.0	image/117	117	29304	nsd/9978.png
58.013671875	0.0	image/19	19	29703	nsd/3842.png
58.76953125	0.0	image/94	94	30090	nsd/8394.png
59.583984375	0.0	image/47	47	30507	nsd/5427.png
60.400390625	0.0	image/19	19	30925	nsd/3842.png
61.20703125	0.0	image/18	18	31338	nsd/3809.png
62.015625	0.0	image/59	59	31752	nsd/6222.png
62.82421875	0.0	image/5	5	32166	nsd/3146.png
63.65234375	0.0	image/51	51	32590	nsd/5574.png
64.474609375	0.0	image/113	113	33011	nsd/9804.png
