onset	duration	trial_type	value	sample	stim_file
2.26953125	0.0	image/86	86	1162	nsd/8006.png
3.08984375	0.0	image/35	35	1582	nsd/4768.png
3.85546875	0.0	image/17	17	1974	nsd/3729.png
4.642578125	0.0	image/88	88	2377	nsd/8204.png
5.404296875	0.0	image/83	83	2767	nsd/7944.png
6.205078125	0.0	image/13	13	3177	nsd/3489.png
6.958984375	0.0	image/115	115	3563	nsd/9865.png
7.724609375	0.0	image/11	11	3955	nsd/3434.png
8.54296875	0.0	image/30	30	4374	nsd/4423.png
9.337890625	0.0	image/11	11	4781	nsd/3434.png
10.138671875	0.0	image/89	89	5191	nsd/8225.png
10.921875	0.0	image/54	54	5592	nsd/5714.png
11.72265625	0.0	image/51	51	6002	nsd/5574.png
12.490234375	0.0	image/105	105	6395	nsd/9027.png
13.25	0.0	image/49	49	6784	nsd/5502.png
14.08984375	0.0	image/7	7	7214	nsd/3164.png
14.849609375	0.0	image/85	85	7603	nsd/7954.png
15.673828125	0.0	image/79	79	8025	nsd/7654.png
16.4453125	0.0	image/90	90	8420	nsd/8262.png
17.244140625	0.0	image/3	3	8829	nsd/3049.png
18.041015625	0.0	image/36	36	9237	nsd/4786.png
18.810546875	0.0	image/33	33	9631	nsd/4667.png
19.625	0.0	image/77	77	10048	nsd/7418.png
21.2421875	0.0	image/18	18	10876	nsd/3809.png
22.05078125	0.0	image/40	40	11290	nsd/4930.png
22.876953125	0.0	image/34	34	11713	nsd/4690.png
23.626953125	0.0	image/80	80	12097	nsd/7659.png
24.41015625	0.0	image/118	118	12498	nsd/10006.png
25.177734375	0.0	image/106	106	12891	nsd/9048.png
25.994140625	0.0	image/47	47	13309	nsd/5427.png
27.59765625	0.0	image/19	19	14130	nsd/3842.png
28.4140625	0.0	image/15	15	14548	nsd/3682.png
29.212890625	0.0	image/18	18	14957	nsd/3809.png
30.029296875	0.0	image/83	83	15375	nsd/7944.png
30.830078125	0.0	image/51	51	15785	nsd/5574.png
31.646484375	0.0	image/37	37	16203	nsd/4835.png
32.396484375	0.0	image/90	90	16587	nsd/8262.png
33.166015625	0.0	image/117	117	16981	nsd/9978.png
33.962890625	0.0	image/74	74	17389	nsd/7336.png
34.763671875	0.0	image/30	30	17799	nsd/4423.png
35.55078125	0.0	image/43	43	18202	nsd/5204.png
36.3671875	0.0	image/29	29	18620	nsd/4325.png
37.134765625	0.0	image/69	69	19013	nsd/6801.png
37.90234375	0.0	image/68	68	19406	nsd/6713.png
38.701171875	0.0	image/42	42	19815	nsd/5106.png
39.474609375	0.0	image/95	95	20211	nsd/8415.png
40.2890625	0.0	image/75	75	20628	nsd/7366.png
41.1015625	0.0	image/35	35	21044	nsd/4768.png
41.91796875	0.0	image/98	98	21462	nsd/8509.png
42.69140625	0.0	image/82	82	21858	nsd/7859.png
43.46875	0.0	image/48	48	22256	nsd/5459.png
44.275390625	0.0	image/100	100	22669	nsd/8646.png
45.0859375	0.0	image/27	27	23084	nsd/4156.png
45.88671875	0.0	image/44	44	23494	nsd/5285.png
47.455078125	0.0	image/108	108	24297	nsd/9230.png
48.275390625	0.0	image/63	63	24717	nsd/6514.png
49.0546875	0.0	image/84	84	25116	nsd/7948.png
49.8515625	0.0	image/81	81	25524	nsd/7840.png
50.654296875	0.0	image/70	70	25935	nsd/7007.png
51.443359375	0.0	image/117	117	26339	nsd/9978.png
52.27734375	0.0	image/94	94	26766	nsd/8394.png
53.087890625	0.0	image/118	118	27181	nsd/10006.png
53.876953125	0.0	image/25	25	27585	nsd/4058.png
54.7109375	0.0	image/41	41	28012	nsd/5034.png
55.494140625	0.0	image/31	31	28413	nsd/4436.png
56.291015625	0.0	image/60	60	28821	nsd/6431.png
57.908203125	0.0	image/50	50	29649	nsd/5542.png
58.69140625	0.0	image/69	69	30050	nsd/6801.png
59.490234375	0.0	image/91	91	30459	nsd/8274.png
